Season,AvgTemp
Winter,-9.44
Winter,-5.00
Winter,-6.39
Winter,-6.89
Winter,-7.11
Winter,-1.56
Winter,-4.50
Winter,-11.06
Winter,-4.17
Winter,-0.06
Winter,-8.17
Winter,-12.94
Winter,-14.61
Winter,-11.39
Winter,-9.72
Winter,-6.39
Winter,-6.78
Winter,-5.00
Winter,-6.28
Winter,-9.11
Winter,-9.28
Winter,-8.94
Winter,-5.94
Winter,-5.11
Winter,-5.00
Winter,-4.06
Winter,-8.22
Winter,-11.94
Winter,-12.11
Winter,-13.11
Winter,-11.22
Winter,-15.61
Winter,-17.67
Winter,-17.33
Winter,-15.94
Spring,-12.78
Spring,-11.56
Spring,-10.56
Spring,-9.72
Spring,-9.56
Spring,-11.78
Spring,-7.67
Spring,-6.00
Spring,-6.22
Spring,-7.44
Spring,-6.11
Spring,-4.00
Spring,-1.06
Spring,-3.44
Spring,-4.39
Spring,-10.22
Spring,-13.28
Spring,-11.56
Spring,-6.06
Spring,-2.39
Spring,-1.67
Spring,-2.44
Spring,-1.00
Spring,-2.06
Spring,-0.56
Spring,2.11
Spring,-3.33
Spring,-6.50
Spring,-5.44
Spring,-4.17
Spring,-1.11
Spring,1.78
Spring,3.28
Spring,1.78
Spring,2.06
Spring,3.89
Spring,7.22
Spring,4.00
Spring,5.11
Spring,10.00
Spring,11.44
Spring,1.83
Spring,4.17
Spring,5.50
Spring,6.61
Spring,10.00
Spring,13.33
Spring,14.17
Spring,8.39
Spring,9.56
Spring,10.22
Spring,11.72
Spring,2.39
Spring,3.22
Spring,6.72
Spring,8.94
Spring,8.50
Spring,9.06
Spring,9.39
Spring,11.28
Spring,15.33
Spring,17.89
Spring,19.44
Spring,18.61
Spring,16.39
Spring,18.78
Spring,13.56
Spring,14.78
Spring,17.50
Spring,14.17
Spring,10.28
Spring,13.22
Spring,18.67
Spring,17.78
Spring,19.78
Spring,15.39
Spring,17.28
Spring,20.33
Spring,18.00
Spring,13.72
Spring,9.39
Spring,14.00
Spring,14.94
Spring,17.39
Spring,17.89
Spring,14.89
Spring,12.33
Spring,17.56
Spring,15.06
Spring,15.78
Spring,19.33
Spring,9.72
Summer,9.50
Summer,16.83
Summer,19.61
Summer,19.28
Summer,11.11
Summer,9.17
Summer,10.78
Summer,11.28
Summer,9.83
Summer,10.11
Summer,14.56
Summer,16.72
Summer,15.61
Summer,13.06
Summer,15.94
Summer,17.67
Summer,20.06
Summer,20.72
Summer,21.06
Summer,18.56
Summer,19.61
Summer,23.33
Summer,22.89
Summer,20.67
Summer,17.67
Summer,20.50
Summer,22.00
Summer,22.17
Summer,23.00
Summer,22.06
Summer,20.50
Summer,16.89
Summer,14.89
Summer,14.06
Summer,16.44
Summer,18.72
Summer,17.94
Summer,16.50
Summer,16.67
Summer,17.94
Summer,19.11
Summer,21.50
Summer,21.28
Summer,21.00
Summer,22.22
Summer,24.72
Summer,24.28
Summer,20.83
Summer,20.56
Summer,21.94
Summer,21.94
Summer,20.50
Summer,18.44
Summer,17.83
Summer,19.44
Summer,22.06
Summer,24.22
Summer,23.61
Summer,21.39
Summer,18.72
Summer,20.00
Summer,21.72
Summer,22.89
Summer,22.67
Summer,22.56
Summer,20.39
Summer,20.44
Summer,17.89
Summer,17.00
Summer,17.83
Summer,20.11
Summer,20.72
Summer,20.28
Summer,16.72
Summer,17.56
Summer,18.67
Summer,17.17
Summer,17.00
Summer,17.33
Summer,19.78
Summer,19.44
Summer,17.17
Summer,13.33
Summer,13.33
Summer,15.28
Summer,17.94
Summer,18.94
Summer,20.61
Summer,21.00
Summer,22.33
Summer,17.72
Summer,17.83
Fall,17.94
Fall,19.00
Fall,18.67
Fall,17.94
Fall,19.61
Fall,18.44
Fall,17.28
Fall,17.39
Fall,16.78
Fall,15.22
Fall,16.50
Fall,17.06
Fall,15.83
Fall,13.44
Fall,17.22
Fall,13.28
Fall,12.06
Fall,16.11
Fall,17.94
Fall,17.44
Fall,18.89
Fall,10.89
Fall,9.44
Fall,6.89
Fall,7.06
Fall,7.89
Fall,8.83
Fall,4.94
Fall,5.72
Fall,8.56
Fall,7.83
Fall,8.72
Fall,6.33
Fall,3.89
Fall,10.39
Fall,12.00
Fall,6.72
Fall,4.78
Fall,9.11
Fall,9.78
Fall,8.78
Fall,10.44
Fall,12.50
Fall,11.28
Fall,10.67
Fall,10.89
Fall,11.00
Fall,11.56
Fall,5.89
Fall,5.78
Fall,4.83
Fall,3.39
Fall,4.17
Fall,2.72
Fall,1.28
Fall,2.61
Fall,5.11
Fall,0.11
Fall,-0.89
Fall,-0.17
Fall,3.11
Fall,5.61
Fall,7.56
Fall,5.78
Fall,1.89
Fall,2.06
Fall,1.17
Fall,2.00
Fall,1.72
Fall,1.39
Fall,-3.72
Fall,-5.83
Fall,-5.22
Fall,-2.72
Fall,0.33
Fall,0.33
Fall,-3.94
Fall,-1.83
Fall,-1.50
Fall,-2.44
Fall,-2.11
Fall,-2.89
Fall,-3.11
Fall,-4.78
Fall,-7.39
Fall,-10.78
Fall,-12.94
Winter,-11.17
Winter,-6.06
Winter,-5.89
Winter,-3.78
Winter,-1.00
Winter,-1.72
Winter,-3.50
Winter,-4.78
Winter,-4.00
Winter,-0.11
Winter,0.00
Winter,0.22
Winter,-0.72
Winter,-2.11
Winter,-5.39
Winter,-12.39
Winter,-15.11
Winter,-13.22
Winter,-8.56
Winter,-11.44
Winter,-9.94
Winter,-6.78
Winter,-7.67
Winter,-8.44
Winter,-9.28
Winter,-8.61
Winter,-8.44
Winter,-6.89
Winter,-6.33
Winter,-3.72
Winter,-4.17
Winter,-4.28
Winter,-3.00
Winter,-3.11
Winter,-4.94
Winter,-5.94
Winter,-8.39
Winter,-11.33
Winter,-10.17
Winter,-12.06
Winter,-9.72
Winter,-10.83
Winter,-10.39
Winter,-5.50
Winter,-2.56
Winter,-2.50
Winter,-6.94
Winter,-3.83
Winter,0.83
Winter,-6.11
Winter,-5.28
Winter,-8.44
Winter,-14.89
Winter,-14.39
Winter,-13.44
Winter,-11.56
Winter,-8.78
Winter,-8.11
Winter,-3.56
Winter,-3.11
Winter,-0.06
Winter,-3.61
Winter,-4.44
Winter,-1.56
Winter,1.56
Winter,-1.17
Winter,-2.11
Winter,-2.67
Winter,-1.11
Winter,-2.39
Winter,-4.78
Winter,-2.11
Winter,0.06
Winter,-1.61
Winter,-3.72
Winter,0.56
Winter,1.72
Winter,1.39
Winter,-3.11
Winter,-3.78
Winter,0.78
Winter,-4.28
Winter,-8.72
Winter,-7.78
Winter,-2.11
Winter,1.06
Winter,0.78
Winter,-2.33
Winter,0.39
Spring,-1.17
Spring,-7.61
Spring,-4.94
Spring,-1.89
Spring,2.56
Spring,-4.11
Spring,-5.56
Spring,0.50
Spring,2.61
Spring,1.61
Spring,1.06
Spring,-2.28
Spring,-5.67
Spring,-2.72
Spring,0.28
Spring,-0.67
Spring,0.28
Spring,2.61
Spring,2.56
Spring,2.50
Spring,0.94
Spring,0.61
Spring,1.61
Spring,0.17
Spring,2.11
Spring,1.89
Spring,-0.94
Spring,0.22
Spring,1.06
Spring,5.22
Spring,8.72
Spring,2.28
Spring,2.50
Spring,4.11
Spring,4.44
Spring,4.22
Spring,3.78
Spring,3.72
Spring,6.44
Spring,11.56
Spring,8.06
Spring,5.89
Spring,3.44
Spring,3.56
Spring,1.56
Spring,5.44
Spring,7.56
Spring,6.78
Spring,6.89
Spring,7.39
Spring,7.78
Spring,12.06
Spring,13.11
Spring,13.61
Spring,17.72
Spring,17.50
Spring,17.39
Spring,8.94
Spring,6.22
Spring,8.11
Spring,10.06
Spring,7.56
Spring,11.06
Spring,9.56
Spring,13.00
Spring,17.83
Spring,19.22
Spring,15.72
Spring,14.56
Spring,19.06
Spring,16.94
Spring,16.94
Spring,17.22
Spring,16.28
Spring,15.89
Spring,16.39
Spring,17.67
Spring,19.72
Spring,17.28
Spring,12.33
Spring,14.83
Spring,17.28
Spring,16.39
Spring,21.33
Spring,22.78
Spring,20.44
Spring,18.94
Summer,17.61
Summer,18.89
Summer,16.56
Summer,17.06
Summer,19.78
Summer,22.17
Summer,23.89
Summer,24.94
Summer,25.06
Summer,22.61
Summer,22.89
Summer,19.89
Summer,15.22
Summer,16.94
Summer,16.28
Summer,17.33
Summer,20.61
Summer,21.78
Summer,22.22
Summer,23.72
Summer,24.50
Summer,24.78
Summer,21.06
Summer,20.56
Summer,19.11
Summer,16.89
Summer,14.17
Summer,12.44
Summer,10.44
Summer,14.06
Summer,19.89
Summer,18.67
Summer,14.94
Summer,13.28
Summer,14.78
Summer,13.56
Summer,14.22
Summer,16.89
Summer,15.78
Summer,13.94
Summer,14.50
Summer,12.61
Summer,14.28
Summer,15.17
Summer,15.61
Summer,15.72
Summer,15.94
Summer,16.06
Summer,15.67
Summer,16.78
Summer,18.06
Summer,19.78
Summer,18.06
Summer,17.11
Summer,18.28
Summer,23.17
Summer,23.61
Summer,21.72
Summer,13.72
Summer,12.11
Summer,10.94
Summer,12.44
Summer,11.94
Summer,13.56
Summer,10.89
Summer,10.22
Summer,14.22
Summer,16.39
Summer,19.61
Summer,15.17
Summer,13.56
Summer,14.89
Summer,16.61
Summer,18.89
Summer,19.56
Summer,18.17
Summer,15.78
Summer,15.33
Summer,17.56
Summer,16.44
Summer,21.00
Summer,21.33
Summer,18.61
Summer,17.11
Summer,17.78
Summer,15.89
Summer,16.67
Summer,17.33
Summer,13.78
Summer,15.50
Summer,17.17
Summer,17.06
Fall,17.44
Fall,18.11
Fall,18.94
Fall,18.78
Fall,15.22
Fall,16.83
Fall,17.11
Fall,17.22
Fall,18.00
Fall,18.78
Fall,19.22
Fall,18.72
Fall,17.89
Fall,12.72
Fall,9.44
Fall,11.22
Fall,9.11
Fall,8.00
Fall,7.89
Fall,5.94
Fall,5.00
Fall,4.83
Fall,4.33
Fall,4.11
Fall,4.89
Fall,6.89
Fall,7.06
Fall,8.50
Fall,8.61
Fall,11.61
Fall,11.89
Fall,11.44
Fall,15.39
Fall,9.67
Fall,6.72
Fall,2.00
Fall,1.39
Fall,1.78
Fall,3.61
Fall,7.28
Fall,8.72
Fall,9.39
Fall,9.78
Fall,11.56
Fall,8.39
Fall,5.17
Fall,13.06
Fall,11.94
Fall,12.56
Fall,13.11
Fall,12.56
Fall,8.11
Fall,11.83
Fall,9.56
Fall,8.94
Fall,9.89
Fall,11.89
Fall,5.78
Fall,3.28
Fall,-1.61
Fall,-3.11
Fall,-1.39
Fall,1.28
Fall,2.11
Fall,6.61
Fall,10.06
Fall,9.44
Fall,4.33
Fall,4.11
Fall,2.67
Fall,6.67
Fall,6.50
Fall,4.22
Fall,2.44
Fall,2.56
Fall,1.28
Fall,2.28
Fall,4.06
Fall,1.72
Fall,1.00
Fall,0.22
Fall,-7.72
Fall,-8.00
Fall,-8.00
Fall,-6.78
Fall,-6.17
Fall,-5.22
Fall,-2.22
Fall,-1.78
Fall,1.17
Fall,0.94
Winter,-3.44
Winter,-4.39
Winter,-2.94
Winter,-2.06
Winter,1.44
Winter,0.89
Winter,0.00
Winter,1.06
Winter,2.61
Winter,2.44
Winter,1.44
Winter,1.11
Winter,0.11
Winter,-0.50
Winter,-0.17
Winter,1.61
Winter,1.50
Winter,2.94
Winter,3.33
Winter,-0.61
Winter,0.67
Winter,1.83
Winter,5.00
Winter,3.56
Winter,-0.39
Winter,-0.89
Winter,-0.89
Winter,-1.50
Winter,-3.72
Winter,-2.94
Winter,1.00
Winter,-1.56
Winter,0.17
Winter,0.39
Winter,-1.06
Winter,-0.22
Winter,-1.50
Winter,-1.83
Winter,-0.06
Winter,0.33
Winter,0.11
Winter,-0.33
Winter,-3.22
Winter,1.11
Winter,-0.11
Winter,1.06
Winter,2.00
Winter,2.78
Winter,-0.06
Winter,-0.89
Winter,1.22
Winter,2.28
Winter,-0.28
Winter,-4.39
Winter,-1.44
Winter,0.67
Winter,-0.56
Winter,-0.72
Winter,-4.17
Winter,-0.11
Winter,-0.22
Winter,-0.39
Winter,-1.28
Winter,0.50
Winter,1.06
Winter,-2.11
Winter,-5.39
Winter,-5.72
Winter,-9.78
Winter,-10.61
Winter,-3.83
Winter,-0.89
Winter,-0.22
Winter,-0.39
Winter,-2.78
Winter,-0.22
Winter,-0.94
Winter,-0.56
Winter,3.28
Winter,3.67
Winter,2.67
Winter,2.72
Winter,1.78
Winter,1.89
Winter,0.72
Winter,1.44
Winter,-0.72
Winter,-0.39
Winter,1.22
Winter,0.17
Winter,-1.28
Spring,1.28
Spring,2.44
Spring,2.72
Spring,3.94
Spring,4.72
Spring,4.61
Spring,7.11
Spring,5.72
Spring,6.33
Spring,5.94
Spring,5.72
Spring,5.72
Spring,4.39
Spring,0.33
Spring,-4.89
Spring,-0.72
Spring,3.89
Spring,5.61
Spring,7.56
Spring,2.44
Spring,-1.11
Spring,-2.50
Spring,-2.61
Spring,-0.83
Spring,4.22
Spring,7.67
Spring,8.33
Spring,10.44
Spring,9.94
Spring,-0.94
Spring,-4.00
Spring,-1.72
Spring,2.44
Spring,6.33
Spring,3.61
Spring,0.33
Spring,0.94
Spring,4.17
Spring,7.56
Spring,9.28
Spring,5.78
Spring,1.39
Spring,2.78
Spring,9.44
Spring,5.33
Spring,2.00
Spring,2.94
Spring,2.39
Spring,2.11
Spring,2.83
Spring,3.39
Spring,5.56
Spring,4.89
Spring,5.61
Spring,3.83
Spring,4.67
Spring,4.78
Spring,5.94
Spring,6.11
Spring,9.17
Spring,4.94
Spring,8.00
Spring,11.00
Spring,16.11
Spring,13.83
Spring,16.22
Spring,14.39
Spring,13.39
Spring,9.28
Spring,11.50
Spring,13.11
Spring,15.28
Spring,16.39
Spring,2.22
